,Idx_Sample,Ref.,Mixture Code in Ref,FA (kg/m3),GGBFS (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Total NaOH (kg in 1m3 mix),"NaOH
Concentration (M)",Superplasticizer (kg in 1m3 mix),7-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,365-d Cubic compressive strength (MPa) ,7-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Ec (MPa) ,28-d WA (%),28-d Porosity/AVPV (%),28-d Water permeability (mm),28-d Abrasion resistance (mm),28-d UPV (m/s),28-d sorptivity(m/s^0.5),Slump (mm),flowtable,Seeting I,Setting F,"CO2 Footprint
(kg/m³)",% FA in Mix,% GGBFS in Mix,"Na2SiO3
Concentration (M)","NaOH / Na2SiO3
Volume Ratio","NaOH / Na2SiO3
Mass Ratio"
0,129,[3],Batch,465.0,,38.3625,217.3875,12.5,0.0,,43.5,,,,,,,,,,,,,,,,,,264.8303645705,19.214876033057852,0.0,0.0,0.0,5.666666666666667
1,147,[7],,400.0,,171.42,68.57,10.0,6.0,25.22,27.02,,,,,,,,,,,,,,160.0,,,,158.02215333333334,16.666666666666664,0.0,0.0,0.0,0.4000116672500292
2,148,[7],,400.0,,171.42,68.57,12.0,6.0,27.38,29.33,,,,,,,,,,,,,,140.0,,,,168.52707733333332,16.666666666666664,0.0,0.0,0.0,0.4000116672500292
3,149,[7],,400.0,,171.42,68.57,14.0,6.0,28.18,31.0,,,,,,,,,,,,,,135.0,,,,179.0320013333333,16.666666666666664,0.0,0.0,0.0,0.4000116672500292
4,150,[7],,400.0,,171.42,68.57,16.0,6.0,29.8,32.2,,,,,,,,,,,,,,110.0,,,,189.53692533333333,16.666666666666664,0.0,0.0,0.0,0.4000116672500292
5,192,[11],S1,400.0,,143.0,57.0,12.0,28.0,46.94,48.53,,,,,,,,,,,,,,,,,,195.6294,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
6,193,[11],S2,400.0,,143.0,57.0,12.0,28.0,52.26,53.8,,,,,,,,,,,,,,,,,,224.5044,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
7,194,[11],S3,400.0,,143.0,57.0,12.0,28.0,52.69,53.92,,,,,,,,,,,,,,,,,,253.3794,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
8,195,[11],S4,400.0,,143.0,57.0,12.0,28.0,52.72,53.99,,,,,,,,,,,,,,,,,,282.25440000000003,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
9,196,[11],S5,400.0,,143.0,57.0,12.0,28.0,45.98,47.54,,,,,,,,,,,,,,,,,,211.67106666666663,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
10,197,[11],S6,400.0,,143.0,57.0,12.0,28.0,52.26,53.8,,,,,,,,,,,,,,,,,,224.5044,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
11,198,[11],S7,400.0,,143.0,57.0,12.0,28.0,49.8,50.77,,,,,,,,,,,,,,,,,,237.33773333333332,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
12,199,[11],S8,400.0,,143.0,57.0,12.0,28.0,49.67,50.42,,,,,,,,,,,,,,,,,,250.17106666666663,16.528925619834713,0.0,0.0,0.0,0.3986013986013986
13,361,[20],S1,400.0,,143.0,57.0,12.0,12.0,42.84,44.69,,,,,,,,,,,,,,,625.0,,,194.4244,18.181818181818183,0.0,0.0,0.0,0.3986013986013986
14,362,[20],S2,400.0,,143.0,57.0,12.0,16.0,44.17,46.86,,,,,,,,,,,,,,,640.0,,,201.94439999999997,18.181818181818183,0.0,0.0,0.0,0.3986013986013986
15,363,[20],S3,400.0,,143.0,57.0,12.0,20.0,46.19,48.9,,,,,,,,,,,,,,,665.0,,,209.4644,18.181818181818183,0.0,0.0,0.0,0.3986013986013986
16,364,[20],S4,400.0,,143.0,57.0,12.0,24.0,49.44,51.52,,,,,,,,,,,,,,,690.0,,,216.9844,18.181818181818183,0.0,0.0,0.0,0.3986013986013986
17,365,[20],S5,400.0,,143.0,57.0,12.0,28.0,52.26,53.08,,,,,,,,,,,,,,,710.0,,,224.5044,18.181818181818183,0.0,0.0,0.0,0.3986013986013986
18,399,[23],M3,194.0,194.0,49.6,24.8,3.0,0.0,36.0,52.0,,,,,,,,,,,,,,,,,,42.88624,8.818181818181818,6.689655172413793,12.54987710961822,6.3826583333333335,0.5
19,400,[23],MIX 1,388.0,,49.6,24.8,8.0,0.0,,16.0,,,,,,,,,,,,,,,,,,65.53097333333332,17.636363636363637,0.0,12.54987710961822,2.393496875,0.5
20,401,[23],MIX 2,388.0,,49.6,24.8,10.0,0.0,,20.0,,,,,,,,,,,,,,,,,,69.33033333333333,17.636363636363637,0.0,12.54987710961822,1.9147975,0.5
21,402,[23],MIX 3,349.2,38.8,49.6,24.8,10.0,0.0,,38.0,,,,,,,,,,,,,,,,,,48.734399999999994,15.872727272727271,1.3379310344827584,12.54987710961822,1.9147975,0.5
22,403,[23],MIX 4,194.0,194.0,49.6,24.8,3.0,0.0,,50.0,,,,,,,,,,,,,,,,,,42.88624,8.818181818181818,6.689655172413793,12.54987710961822,6.3826583333333335,0.5
23,404,[23],MIX 5,194.0,194.0,49.6,24.8,3.0,0.0,,55.0,,,,,,,,,,,,,,,,,,65.34457333333333,8.818181818181818,6.689655172413793,12.54987710961822,6.3826583333333335,0.5
24,405,[23],MIX 6,291.0,97.0,49.6,24.8,3.0,0.0,,42.0,,,,,,,,,,,,,,,,,,38.230239999999995,13.227272727272728,3.3448275862068964,12.54987710961822,6.3826583333333335,0.5
25,412,[25],M1,400.0,,143.0,57.0,10.0,24.0,43.62,44.87,,,,,,,,,,,,,,,695.0,,,208.252,16.666666666666664,0.0,0.0,0.0,0.3986013986013986
26,413,[25],M2,380.0,,143.0,57.0,10.0,24.0,47.32,49.28,,,,,,,,,,,,,,,680.0,,,208.172,15.833333333333332,0.0,0.0,0.0,0.3986013986013986
27,414,[25],M3,360.0,,143.0,57.0,10.0,24.0,49.44,51.52,,,,,,,,,,,,,,,665.0,,,208.092,15.0,0.0,0.0,0.0,0.3986013986013986
28,415,[25],M4,340.0,,143.0,57.0,10.0,24.0,48.98,50.46,,,,,,,,,,,,,,,640.0,,,208.012,14.166666666666666,0.0,0.0,0.0,0.3986013986013986
29,416,[26],M1,400.0,,143.0,57.0,8.0,24.0,49.25,51.43,,,,,,,,,,,,,,,700.0,,,199.5196,16.666666666666664,0.0,0.0,0.0,0.3986013986013986
30,417,[26],M2,400.0,,143.0,58.0,10.0,24.0,51.62,53.38,,,,,,,,,,,,,,,690.0,,,209.298,16.666666666666664,0.0,0.0,0.0,0.4055944055944055
31,418,[26],M3,400.0,,143.0,59.0,12.0,24.0,53.76,55.02,,,,,,,,,,,,,,,690.0,,,219.3828,16.666666666666664,0.0,0.0,0.0,0.4125874125874126
32,419,[26],M4,400.0,,143.0,60.0,14.0,24.0,51.55,53.96,,,,,,,,,,,,,,,675.0,,,229.774,16.666666666666664,0.0,0.0,0.0,0.4195804195804196
33,425,[28],M1,480.0,,36.0,204.0,12.2,0.0,43.3364,50.5723,,,,,,,,,,,,,,188.0,,,,297.0027466666667,20.0,0.0,0.0,0.0,5.666666666666667
34,426,[28],M2,456.0,24.0,36.0,204.0,12.2,0.0,44.5939,52.4623,,,,,,,,,,,,,,163.0,,,,298.15474666666665,19.0,0.8571428571428572,0.0,0.0,5.666666666666667
35,427,[28],M3,432.0,48.0,36.0,204.0,12.2,0.0,46.1684,54.038,,,,,,,,,,,,,,149.0,,,,299.3067466666667,18.0,1.7142857142857144,0.0,0.0,5.666666666666667
36,428,[28],M4,408.0,72.0,36.0,204.0,12.2,0.0,49.9523,54.9791,,,,,,,,,,,,,,138.0,,,,300.4587466666667,17.0,2.571428571428571,0.0,0.0,5.666666666666667
37,498,[32],Mix 1A,279.0,186.0,182.0,73.0,6.0,0.0,,50.8922,,,,,,,,,,,,,,,,,,117.9228,11.772151898734178,6.43598615916955,11.399803375389151,2.3254711538461543,0.4010989010989011
38,499,[32],Mix 2A,279.0,186.0,170.0,85.0,6.0,0.0,,46.8307,,,,,,,,,,,,,,,,,,119.118,11.772151898734178,6.43598615916955,11.399803375389151,2.8988750000000003,0.5
39,500,[32],Mix 3A,279.0,186.0,153.0,102.0,6.0,0.0,,32.6459,,,,,,,,,,,,,,,,,,120.8112,11.772151898734178,6.43598615916955,11.399803375389151,3.865166666666667,0.6666666666666666
40,501,[32],Mix 4A,465.0,,182.0,73.0,6.0,0.0,,31.2766,,,,,,,,,,,,,,,,,,108.9948,19.62025316455696,0.0,11.399803375389151,2.3254711538461543,0.4010989010989011
41,502,[32],Mix 5A,372.0,93.0,182.0,73.0,6.0,0.0,,32.9787,,,,,,,,,,,,,,,,,,113.4588,15.69620253164557,3.217993079584775,11.399803375389151,2.3254711538461543,0.4010989010989011
42,503,[32],Mix 6A,372.0,248.0,243.0,97.0,6.0,0.0,,31.0011,,,,,,,,,,,,,,,,,,153.35719999999998,15.69620253164557,8.581314878892734,11.399803375389151,2.314328189300412,0.3991769547325103
43,504,[32],Mix 7A,325.0,217.0,213.0,85.0,6.0,0.0,,32.7006,,,,,,,,,,,,,,,,,,135.81799999999998,13.71308016877637,7.508650519031142,11.399803375389151,2.313656103286385,0.3990610328638497
44,505,[32],Mix 8A,279.0,186.0,182.0,73.0,6.0,0.0,,42.6055,,,,,,,,,,,,,,,,,,117.9228,11.772151898734178,6.43598615916955,11.399803375389151,2.3254711538461543,0.4010989010989011
45,506,[32],Mix 14A,279.0,186.0,182.0,73.0,6.0,0.0,,37.136,,,,,,,,,,,,,,,,,,117.9228,11.772151898734178,6.43598615916955,11.399803375389151,2.3254711538461543,0.4010989010989011
46,507,[32],Mix 13A,279.0,186.0,182.0,73.0,6.0,0.0,,35.6808,,,,,,,,,,,,,,,,,,117.9228,11.772151898734178,6.43598615916955,11.399803375389151,2.3254711538461543,0.4010989010989011
47,508,[32],Mix 10A,397.0,265.0,213.0,85.0,6.0,0.0,,36.2842,,,,,,,,,,,,,,,,,,138.02599999999998,16.751054852320678,9.16955017301038,11.399803375389151,2.313656103286385,0.3990610328638497
48,509,[32],Mix 11A,279.0,186.0,182.0,73.0,3.0,0.0,,30.1053,,,,,,,,,,,,,,,,,,101.1474,11.772151898734178,6.43598615916955,11.399803375389151,4.650942307692309,0.4010989010989011
49,510,[32],Mix 12A,279.0,186.0,182.0,73.0,8.0,0.0,,41.8947,,,,,,,,,,,,,,,,,,129.1064,11.772151898734178,6.43598615916955,11.399803375389151,1.7441033653846156,0.4010989010989011
50,511,[32],Mix 1B,394.0,259.0,108.0,92.0,8.0,0.0,46.5,66.259,,,,,,,,,,,,,,,,,,116.916,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
51,512,[32],Mix 2B,394.0,259.0,98.0,82.0,8.0,0.0,47.75,67.3861,,,,,,,,,,,,,,,,,,107.188,16.624472573839665,8.961937716262975,12.54735376044568,4.004638392857142,0.8367346938775511
52,513,[32],Mix 3B,394.0,259.0,81.0,69.0,8.0,0.0,38.25,53.2493,,,,,,,,,,,,,,,,,,93.1016,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
53,514,[32],Mix 5B,485.0,148.0,108.0,92.0,8.0,0.0,33.75,40.6474,,,,,,,,,,,,,,,,,,111.508,20.464135021097047,5.1211072664359865,12.54735376044568,4.076989583333333,0.8518518518518519
54,515,[32],Mix 6B,485.0,148.0,98.0,82.0,8.0,0.0,31.75,34.2926,,,,,,,,,,,,,,,,,,101.78,20.464135021097047,5.1211072664359865,12.54735376044568,4.004638392857142,0.8367346938775511
55,516,[32],Mix 7B,485.0,148.0,81.0,69.0,8.0,0.0,12.0,18.717,,,,,,,,,,,,,,,,,,87.6936,20.464135021097047,5.1211072664359865,12.54735376044568,4.076989583333333,0.8518518518518519
56,517,[32],Mix 8B,504.0,126.0,108.0,92.0,8.0,0.0,33.0,44.1007,,,,,,,,,,,,,,,,,,110.44,21.26582278481013,4.359861591695502,12.54735376044568,4.076989583333333,0.8518518518518519
57,518,[32],Mix 9B,504.0,126.0,98.0,82.0,8.0,0.0,28.75,38.3213,,,,,,,,,,,,,,,,,,100.712,21.26582278481013,4.359861591695502,12.54735376044568,4.004638392857142,0.8367346938775511
58,519,[32],Mix 10B,394.0,259.0,81.0,69.0,8.0,0.0,5.25,6.0551,,,,,,,,,,,,,,,,,,93.1016,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
59,520,[32],Mix 22B,394.0,259.0,108.0,92.0,8.0,0.0,,57.2846,,,,,,,,,,,,,,,,,,116.94,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
60,521,[32],Mix 11B,394.0,259.0,108.0,92.0,8.0,0.0,,66.9997,,,,,,,,,,,,,,,,,,116.892,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
61,522,[32],Mix 19B,394.0,259.0,108.0,92.0,8.0,0.0,,52.1414,,,,,,,,,,,,,,,,,,116.844,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
62,523,[32],Mix 23B,394.0,259.0,98.0,82.0,8.0,0.0,,52.6417,,,,,,,,,,,,,,,,,,107.212,16.624472573839665,8.961937716262975,12.54735376044568,4.004638392857142,0.8367346938775511
63,524,[32],Mix 12B,394.0,259.0,98.0,82.0,8.0,0.0,,68.4283,,,,,,,,,,,,,,,,,,107.164,16.624472573839665,8.961937716262975,12.54735376044568,4.004638392857142,0.8367346938775511
64,525,[32],Mix 20B,394.0,259.0,98.0,82.0,8.0,0.0,,52.8557,,,,,,,,,,,,,,,,,,107.116,16.624472573839665,8.961937716262975,12.54735376044568,4.004638392857142,0.8367346938775511
65,526,[32],Mix 24B,394.0,259.0,81.0,69.0,8.0,0.0,,44.4303,,,,,,,,,,,,,,,,,,93.1256,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
66,527,[32],Mix 13B,394.0,259.0,81.0,69.0,8.0,0.0,,53.7883,,,,,,,,,,,,,,,,,,93.0776,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
67,528,[32],Mix 21B,394.0,259.0,81.0,69.0,8.0,0.0,,35.0014,,,,,,,,,,,,,,,,,,93.0296,16.624472573839665,8.961937716262975,12.54735376044568,4.076989583333333,0.8518518518518519
68,529,[32],Mix 14B,364.0,239.0,98.0,82.0,8.0,0.0,,46.5007,,,,,,,,,,,,,,,,,,106.2776,15.358649789029537,8.269896193771627,12.54735376044568,4.004638392857142,0.8367346938775511
69,530,[32],Mix 17B,333.0,219.0,98.0,82.0,8.0,0.0,,66.9274,,,,,,,,,,,,,,,,,,105.368,14.050632911392404,7.577854671280276,12.54735376044568,4.004638392857142,0.8367346938775511
70,531,[32],Mix 15B,448.0,137.0,98.0,82.0,8.0,0.0,,37.5029,,,,,,,,,,,,,,,,,,101.3096,18.90295358649789,4.740484429065743,12.54735376044568,4.004638392857142,0.8367346938775511
71,532,[32],Mix 18B,410.0,125.0,98.0,82.0,8.0,0.0,,34.0664,,,,,,,,,,,,,,,,,,100.7832,17.29957805907173,4.325259515570934,12.54735376044568,4.004638392857142,0.8367346938775511
72,533,[32],Mix 25B,394.0,259.0,54.0,92.0,8.0,0.0,,40.2703,,,,,,,,,,,,,,,,,,97.476,16.624472573839665,8.961937716262975,12.54735376044568,8.153979166666666,1.7037037037037035
73,534,[32],Mix 26B,394.0,259.0,101.0,57.0,8.0,0.0,,49.7297,,,,,,,,,,,,,,,,,,92.948,16.624472573839665,8.961937716262975,12.54735376044568,2.701027537128713,0.5643564356435643
74,535,[32],Mix 27B,394.0,259.0,110.0,47.0,8.0,0.0,,46.7568,,,,,,,,,,,,,,,,,,90.06,16.624472573839665,8.961937716262975,12.54735376044568,2.0449406249999997,0.4272727272727272
75,536,[32],Mix 28B,394.0,259.0,81.0,65.0,8.0,0.0,,32.6966,,,,,,,,,,,,,,,,,,90.6504,16.624472573839665,8.961937716262975,12.54735376044568,3.8406423611111102,0.8024691358024691
76,537,[32],Mix 29B,394.0,259.0,81.0,75.0,8.0,0.0,,66.4045,,,,,,,,,,,,,,,,,,96.7784,16.624472573839665,8.961937716262975,12.54735376044568,4.431510416666666,0.925925925925926
77,538,[32],Mix 30B,394.0,259.0,81.0,80.0,8.0,0.0,,71.7978,,,,,,,,,,,,,,,,,,99.8424,16.624472573839665,8.961937716262975,12.54735376044568,4.7269444444444435,0.9876543209876544
78,539,[33],M2,500.0,,45.0,180.0,12.0,0.0,,26.95,,,,,,,,,,,,,,10.0,,,,191.33984,20.66115702479339,0.0,0.0,0.0,4.0
79,540,[33],M3,500.0,,90.0,135.0,12.0,0.0,,40.36,,,,,,,,,,,,,,70.0,,,,166.18928,20.66115702479339,0.0,0.0,0.0,1.5
80,541,[33],M5,500.0,,50.0,200.0,12.0,0.0,,15.77,,,,,,,,,,,,,,50.0,,,,211.28528,20.66115702479339,0.0,0.0,0.0,4.0
81,542,[33],M6,500.0,,100.0,150.0,12.0,0.0,,32.34,,,,,,,,,,,,,,110.0,,,,183.34016,20.66115702479339,0.0,0.0,0.0,1.5
82,543,[33],M7,500.0,,55.0,220.0,12.0,0.0,,19.47,,,,,,,,,,,,,,140.0,,,,231.23072,20.66115702479339,0.0,0.0,0.0,4.0
83,544,[33],M8,500.0,,110.0,165.0,12.0,0.0,,37.44,,,,,,,,,,,,,,240.0,,,,200.49104,20.66115702479339,0.0,0.0,0.0,1.5
84,545,[33],M9,500.0,,165.0,110.0,12.0,0.0,,47.09,,,,,,,,,,,,,,230.0,,,,169.75136,20.66115702479339,0.0,0.0,0.0,0.6666666666666666
85,546,[34],M2,350.0,,100.0,40.0,14.0,0.0,3.76,23.4,,,3.76,23.4,,,,,,,,,,,,,,87.8032,14.46280991735537,0.0,0.0,0.0,0.4
86,547,[34],M3,315.0,35.0,100.0,40.0,14.0,0.0,6.41,29.52,,,6.41,29.52,,,,,,,,,,,,,,89.4832,13.016528925619836,1.206896551724138,0.0,0.0,0.4
87,548,[34],M4,280.0,70.0,100.0,40.0,14.0,0.0,9.4,32.86,,,9.4,32.86,,,,,,,,,,,,,,91.1632,11.570247933884298,2.413793103448276,0.0,0.0,0.4
88,549,[34],M5,245.0,105.0,100.0,40.0,14.0,0.0,13.1,35.73,,,13.1,35.73,,,,,,,,,,,,,,92.8432,10.12396694214876,3.620689655172414,0.0,0.0,0.4
89,550,[34],M6,210.0,140.0,100.0,40.0,14.0,0.0,17.11,36.93,,,17.11,36.93,,,,,,,,,,,,,,94.5232,8.677685950413224,4.827586206896552,0.0,0.0,0.4
90,551,[34],M7,175.0,175.0,100.0,40.0,14.0,0.0,21.09,39.23,,,21.09,39.23,,,,,,,,,,,,,,96.2032,7.231404958677685,6.0344827586206895,0.0,0.0,0.4
91,594,[38],(no name on Ref),,356.36,80.18,80.18,8.0,3.56,38.6723,41.291,,,,,,,,,,,,,,,,,,111.629392,0.0,12.288275862068966,0.0,0.0,1.0
92,595,[38],(no name on Ref),,356.36,96.216,64.144,8.0,3.56,50.9703,49.8362,,,,,,,,,,,,,,,,,,107.5754912,0.0,12.288275862068966,0.0,0.0,0.6666666666666667
93,596,[38],(no name on Ref),,356.36,106.9066667,53.45333333,8.0,3.56,47.7076,58.1384,,,,,,,,,,,,,,,,,,104.87289068504998,0.0,12.288275862068966,0.0,0.0,0.4999999998129209
94,597,[38],(no name on Ref),,356.36,80.18,80.18,10.0,3.56,39.3846,43.6923,,,,,,,,,,,,,,,,,,123.912968,0.0,12.288275862068966,0.0,0.0,1.0
95,598,[38],(no name on Ref),,356.36,96.216,64.144,10.0,3.56,60.0,50.7692,,,,,,,,,,,,,,,,,,117.40235199999998,0.0,12.288275862068966,0.0,0.0,0.6666666666666667
96,599,[38],(no name on Ref),,356.36,106.9066667,53.45333333,10.0,3.56,52.9231,66.1538,,,,,,,,,,,,,,,,,,113.06194133895,0.0,12.288275862068966,0.0,0.0,0.4999999998129209
97,600,[38],(no name on Ref),,356.36,80.18,80.18,12.0,3.56,41.613,45.8666,,,,,,,,,,,,,,,,,,136.19654400000002,0.0,12.288275862068966,0.0,0.0,1.0
98,601,[38],(no name on Ref),,356.36,96.216,64.144,12.0,3.56,57.826,58.9177,,,,,,,,,,,,,,,,,,127.2292128,0.0,12.288275862068966,0.0,0.0,0.6666666666666667
99,602,[38],(no name on Ref),,356.36,106.9066667,53.45333333,12.0,3.56,57.9081,70.9148,,,,,,,,,,,,,,,,,,121.25099201199998,0.0,12.288275862068966,0.0,0.0,0.4999999998129209
100,603,[38],(no name on Ref),,356.36,80.18,80.18,14.0,3.56,48.0408,48.7669,,,,,,,,,,,,,,,,,,148.48012,0.0,12.288275862068966,0.0,0.0,1.0
101,604,[38],(no name on Ref),,356.36,96.216,64.144,14.0,3.56,60.9902,61.3713,,,,,,,,,,,,,,,,,,137.0560736,0.0,12.288275862068966,0.0,0.0,0.6666666666666667
102,605,[38],(no name on Ref),,356.36,106.9066667,53.45333333,14.0,3.56,58.6075,71.1834,,,,,,,,,,,,,,,,,,129.44004268505,0.0,12.288275862068966,0.0,0.0,0.4999999998129209
103,612,[40],A1,,0.0,128.4,51.5,10.0,0.0,,55.4,,,,,,,,,,,,,,,,,,117.02189333333334,0.0,0.0,0.0,0.0,0.4010903426791277
104,615,[40],A4,,72.6,128.4,51.5,10.0,0.0,,71.2,,,,,,,,,,,,,,,,,,120.79709333333334,0.0,2.503448275862069,0.0,0.0,0.4010903426791277
105,626,[41],C4,,71.0,127.0,51.0,4.0,0.0,,2.34,,,,,,,,,,,,,,,,,,96.41513333333332,0.0,2.4482758620689657,0.0,0.0,0.4015748031496063
106,627,[41],C8,,71.0,127.0,51.0,8.0,0.0,,49.3,,,,,,,,,,,,,,,,,,112.04153333333332,0.0,2.4482758620689657,0.0,0.0,0.4015748031496063
107,628,[41],C10,,71.0,127.0,51.0,10.0,0.0,,57.1,,,,,,,,,,,,,,,,,,119.85473333333331,0.0,2.4482758620689657,0.0,0.0,0.4015748031496063
108,629,[41],C12,,71.0,127.0,51.0,12.0,0.0,,54.41,,,,,,,,,,,,,,,,,,127.66793333333334,0.0,2.4482758620689657,0.0,0.0,0.4015748031496063
109,630,[41],C16,,71.0,127.0,51.0,16.0,0.0,,51.21,,,,,,,,,,,,,,,,,,143.29433333333333,0.0,2.4482758620689657,0.0,0.0,0.4015748031496063
110,656,[43],12M OpenAir,394.29,394.29,112.65,45.6,12.0,0.0,,58.0,85.01,,,,,,,,,,,,,,,,,113.42016,16.292975206611573,13.596206896551724,0.0,0.0,0.4047936085219707
111,657,[43],16M OpenAir,394.29,394.29,112.65,45.6,16.0,0.0,,67.2,84.42,,,,,,,,,,,,,,,,,127.392,16.292975206611573,13.596206896551724,0.0,0.0,0.4047936085219707
112,658,[43],12M DryCured,394.29,394.29,112.65,45.6,12.0,0.0,,58.9,62.15,,,,,,,,,,,,,,,,,161.54516,16.292975206611573,13.596206896551724,0.0,0.0,0.4047936085219707
113,659,[43],16M DryCured,394.29,394.29,112.65,45.6,16.0,0.0,,62.3,71.58,,,,,,,,,,,,,,,,,175.517,16.292975206611573,13.596206896551724,0.0,0.0,0.4047936085219707
114,660,[44],T1,,428.6,85.7,85.7,4.0,0.0,46.03,57.4,,,,,,,,,,,,,,,,,,88.03768,0.0,15.03859649122807,0.0,0.0,1.0
115,661,[44],T2,,380.7,42.8,128.5,4.0,0.0,43.71,50.26,,,,,,,,,,,,,,,,,,83.4472,0.0,13.357894736842104,0.0,0.0,3.002336448598131
116,662,[44],T3,,336.0,28.0,140.0,4.0,0.0,45.63,56.67,,,,,,,,,,,,,,,,,,79.5488,0.0,11.789473684210526,0.0,0.0,5.0
117,663,[44],T4,,360.0,36.0,108.0,6.0,0.0,41.35,53.8,,,,,,,,,,,,,,,,,,90.4176,0.0,12.63157894736842,0.0,0.0,3.0
118,664,[44],T5,,413.8,31.0,155.2,6.0,0.0,47.02,58.11,,,,,,,,,,,,,,,,,,112.64752,0.0,14.519298245614037,0.0,0.0,5.006451612903225
119,665,[44],T6,,368.0,92.0,92.0,6.0,0.0,54.7,57.18,,,,,,,,,,,,,,,,,,103.4096,0.0,12.912280701754389,0.0,0.0,1.0
120,666,[44],T7,,394.3,26.3,131.4,8.0,0.0,27.4,38.1,,,,,,,,,,,,,,,,,,119.36392,0.0,13.835087719298244,0.0,0.0,4.996197718631179
121,667,[44],T8,,347.6,78.2,78.2,8.0,0.0,53.11,65.02,,,,,,,,,,,,,,,,,,103.24896,0.0,12.196491228070176,0.0,0.0,1.0
122,668,[44],T9,,400.0,50.0,150.0,8.0,0.0,48.83,60.8,,,,,,,,,,,,,,,,,,139.36,0.0,14.035087719298245,0.0,0.0,3.0
123,669,[45],M20-8M,383.0,,120.0,80.0,8.0,0.0,,29.62,,,,,,,,,,,,,,,,,,143.78753333333333,15.826446280991735,0.0,0.0,0.0,0.6666666666666666
124,670,[45],M20-10M,383.0,,120.0,80.0,10.0,0.0,,31.39,,,,,,,,,,,,,,,,,,156.04353333333333,15.826446280991735,0.0,0.0,0.0,0.6666666666666666
125,671,[45],M20-12M,383.0,,120.0,80.0,12.0,0.0,,33.17,,,,,,,,,,,,,,,,,,168.29953333333333,15.826446280991735,0.0,0.0,0.0,0.6666666666666666
126,672,[45],M25-8M,463.5,,120.0,80.0,8.0,0.0,,32.43,,,,,,,,,,,,,,,,,,143.87318133333335,19.15289256198347,0.0,0.0,0.0,0.6666666666666666
127,673,[45],M25-10M,463.5,,120.0,80.0,10.0,0.0,,34.21,,,,,,,,,,,,,,,,,,156.12918133333335,19.15289256198347,0.0,0.0,0.0,0.6666666666666666
128,674,[45],M25-12M,463.5,,120.0,80.0,12.0,0.0,,35.98,,,,,,,,,,,,,,,,,,168.38518133333335,19.15289256198347,0.0,0.0,0.0,0.6666666666666666
129,675,[45],M30-8M,530.0,,120.0,80.0,8.0,0.0,,42.8,,,,,,,,,,,,,,,,,,143.88113333333334,21.90082644628099,0.0,0.0,0.0,0.6666666666666666
130,676,[45],M30-10M,530.0,,120.0,80.0,10.0,0.0,,45.02,,,,,,,,,,,,,,,,,,156.13713333333334,21.90082644628099,0.0,0.0,0.0,0.6666666666666666
131,677,[45],M30-12M,530.0,,120.0,80.0,12.0,0.0,,47.24,,,,,,,,,,,,,,,,,,168.39313333333334,21.90082644628099,0.0,0.0,0.0,0.6666666666666666
132,724,[48],Mix 1,388.0,,112.9,45.2,14.0,4.0,29.8019,36.5904,,,,,,,,,,,,,,,,,,251.42908,16.03305785123967,0.0,0.0,0.0,0.4003542958370239
133,725,[48],Mix 2,,,112.9,45.2,14.0,4.0,20.0687,22.7116,,,,,,,,,,,,,,,,,,377.91708,0.0,0.0,0.0,0.0,0.4003542958370239
134,726,[48],Mix 3,349.2,,112.9,45.2,14.0,4.0,28.9744,32.9487,,,,,,,,,,,,,,,,,,264.07788,14.429752066115704,0.0,0.0,0.0,0.4003542958370239
135,734,[49],D.M10-350-1:1,350.0,,88.39,88.39,10.0,0.0,21.3,22.5,,,,,,,,,,,,,,180.0,,,,132.71667333333335,14.000000000000002,0.0,12.463370473537603,3.8031975,1.0
136,735,[49],D.M10-350-1:2,350.0,,118.09,118.09,10.0,0.0,30.3,31.1,33.9,,,,,,,3.99,10.35,,,,,175.0,,,,166.15887333333333,14.000000000000002,0.0,12.463370473537603,3.803197500000001,1.0
137,736,[49],D.M10-350-1:3,350.0,,133.18,133.18,10.0,0.0,31.1,32.6,,,,,,,,,,,,,,160.0,,,,183.15021333333337,14.000000000000002,0.0,12.463370473537603,3.8031975,1.0
